"parameter_set_id","description","strategy","mean_estimated_rate","mean_true_rate","mean_bias","mean_bias_percent","lower_ci_mean_bias","upper_ci_mean_bias","lower_ci_mean_bias_percent","upper_ci_mean_bias_percent","monitoring_param_set","p_monitor","bias_v","bias_factor","p_sets_select","spp_param_set","species","V","mu_trips","theta_trips","mu_sets","theta_sets","beta_0","sigma_x","sigma_z","theta"
33,"Trip bias 20%","sets",0.115519433008516,0.115838157999498,-0.000318724990981929,-0.246945610587263,-0.0348636881109421,0.0387642231412188,-30.0693226306797,33.2698008112714,6,0.2,0,-2,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
33,"Trip bias 20%","trips",0.0678506821314374,0.115838157999498,-0.0479874758680606,-41.2424830990631,-0.0802226056941271,-0.0180176907848927,-62.543827961069,-16.4071183513543,6,0.2,0,-2,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
33,"Trip bias 20%","vessels",0.116415000500077,0.115838157999498,0.000576842500579187,0.512267810960616,-0.0610076020365855,0.0768529073050901,-50.9208052403378,67.8787223257483,6,0.2,0,-2,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
34,"Baseline 75%","sets",0.115672293820934,0.115342941319932,0.00032935250100155,0.231403065123998,-0.0184922325171944,0.0197326247955049,-16.3636866211089,16.3531048611712,7,0.2,0,0,0.75,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
34,"Baseline 75%","trips",0.114580919816032,0.115342941319932,-0.000762021503900189,-0.683415538954427,-0.0315771309402872,0.0330541874802105,-26.0381724308297,28.1721569551506,7,0.2,0,0,0.75,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
34,"Baseline 75%","vessels",0.115752561603709,0.115342941319932,0.000409620283776973,0.57169811640468,-0.054724078158601,0.0713804745126274,-44.5030598313363,64.0581584973162,7,0.2,0,0,0.75,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
35,"Vessel bias 75%","sets",0.114714292528518,0.115039332695277,-0.000325040166759075,-0.32687900105929,-0.0180542370548312,0.0175288784600125,-15.6363351870881,14.7277097523896,8,0.2,-2,0,0.75,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
35,"Vessel bias 75%","trips",0.114721689581601,0.115039332695277,-0.000317643113675765,-0.297448443997625,-0.0298408013507626,0.0335360210390705,-26.0561324127215,29.9560873255238,8,0.2,-2,0,0.75,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
35,"Vessel bias 75%","vessels",0.0765627302764224,0.115039332695277,-0.0384766024188544,-33.0548243365424,-0.0754123242607389,0.00206056855180832,-59.4442242569515,1.72679125359749,8,0.2,-2,0,0.75,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
36,"Trip bias 75%","sets",0.115140198627451,0.114827845841042,0.000312352786409039,0.239089110689938,-0.0164105832953717,0.018965529416799,-14.881749088233,16.6102811313943,9,0.2,0,-2,0.75,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
36,"Trip bias 75%","trips",0.0665841693456618,0.114827845841042,-0.0482436764953805,-41.8542022706712,-0.0728434723289895,-0.0270633610190785,-56.4684182761544,-26.0760649428529,9,0.2,0,-2,0.75,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
36,"Trip bias 75%","vessels",0.115766237753873,0.114827845841042,0.000938391912831125,1.01816151829159,-0.0486612895374738,0.0685379191055311,-39.4650717427427,56.9558653955158,9,0.2,0,-2,0.75,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
37,"Baseline","sets",0.0106642405071183,0.010715980149518,-5.17396423997036e-05,-0.378089402788115,-0.00379146444754961,0.00354412383607195,-34.1038584516419,35.3871069966123,1,1,0,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
37,"Baseline","trips",0.0107240800917861,0.010715980149518,8.09994226810308e-06,0.0535665645909288,-0.00368740503970039,0.00363541000984366,-33.4538178267018,36.2647406435856,1,1,0,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
37,"Baseline","vessels",0.0106884794969316,0.010715980149518,-2.75006525863991e-05,-0.271753205155538,-0.00361722147981506,0.00373739441856318,-34.7383574859152,34.4773729738111,1,1,0,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
38,"Vessel bias","sets",0.0106620057416643,0.0107527140844319,-9.07083427676453e-05,-0.784647738224868,-0.00356646720467179,0.00371443991400717,-32.7520409955398,35.9574165423194,2,1,-2,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
38,"Vessel bias","trips",0.0107760249120873,0.0107527140844319,2.33108276553867e-05,0.236422006765198,-0.00340707056453338,0.00381695239083212,-32.8748594212244,34.7844154484236,2,1,-2,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
38,"Vessel bias","vessels",0.0107588866333969,0.0107527140844319,6.17254896502722e-06,0.0546232022677865,-0.00349635336437283,0.00376946902102938,-32.4985981170075,35.9954911629914,2,1,-2,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
39,"Trip bias","sets",0.0107653375553959,0.010743890336573,2.1447218822887e-05,0.0973275597317004,-0.00341306863052657,0.00388976747570235,-32.9941287507527,35.1183852974261,3,1,0,-2,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
39,"Trip bias","trips",0.010774790644044,0.010743890336573,3.09003074710264e-05,0.211947921465527,-0.00339933301597171,0.00385639744075451,-31.377848668733,34.770174908263,3,1,0,-2,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
39,"Trip bias","vessels",0.0107818726887986,0.010743890336573,3.7982352225609e-05,0.226113291512332,-0.00374116441068359,0.0039115546976351,-34.9643473573284,38.744187918609,3,1,0,-2,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
40,"Baseline 20%","sets",0.0105623293098855,0.0107292063974517,-0.000166877087566201,-1.6889077569094,-0.0082235867237423,0.00959059633489046,-76.9854556510357,92.6172157046725,4,0.2,0,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
40,"Baseline 20%","trips",0.0107854976044585,0.0107292063974517,5.62912070068576e-05,0.394026773815478,-0.00790632448175463,0.0104842543695319,-78.0526234797699,94.1158033404748,4,0.2,0,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
40,"Baseline 20%","vessels",0.0105187897393876,0.0107292063974517,-0.000210416658064025,-1.94077779466329,-0.010384874155316,0.0135388716580028,-100,120.846616602067,4,0.2,0,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
41,"Vessel bias 20%","sets",0.0104570382561178,0.0107322829718638,-0.000275244715745936,-2.44715512731884,-0.0083532412720147,0.0093660388467666,-79.8757058786362,89.2834232768384,5,0.2,-2,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
41,"Vessel bias 20%","trips",0.0104860966506843,0.0107322829718638,-0.000246186321179482,-2.14418028099738,-0.00879787825565456,0.0111225364704325,-79.7804643832354,105.397235118041,5,0.2,-2,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
41,"Vessel bias 20%","vessels",0.00702879020252061,0.0107322829718638,-0.00370349276934317,-33.9387715668945,-0.0111137008972898,0.00467377588848968,-100,44.4262755850222,5,0.2,-2,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
42,"Trip bias 20%","sets",0.0104904630973789,0.0107763340318601,-0.000285870934481173,-2.79629167092303,-0.00827577111499947,0.00944858191127705,-77.3716472141478,84.9455776297931,6,0.2,0,-2,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
42,"Trip bias 20%","trips",0.00630597823804766,0.0107763340318601,-0.00447035579381246,-41.167437423418,-0.0106559821896311,0.00250367166332345,-100,24.5027097707581,6,0.2,0,-2,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
42,"Trip bias 20%","vessels",0.0108773212647028,0.0107763340318601,0.000100987232842722,0.936158822864461,-0.0101499301525897,0.0136117462874236,-100,121.867456043257,6,0.2,0,-2,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
43,"Baseline 75%","sets",0.0107467050332992,0.0107524762291634,-5.77119586426481e-06,-0.062357517842801,-0.00418082245709992,0.00424969574702609,-41.5310276602339,41.1262538839239,7,0.2,0,0,0.75,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
43,"Baseline 75%","trips",0.0106821691885678,0.0107524762291634,-7.03070405956573e-05,-0.734205693825656,-0.00476679567032237,0.0056455450922826,-46.2039044079361,48.2698885709901,7,0.2,0,0,0.75,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
43,"Baseline 75%","vessels",0.0106629367111613,0.0107524762291634,-8.95395180021182e-05,-0.683978171179853,-0.00677691487314181,0.00844075102781724,-58.9845147750683,80.3339432622491,7,0.2,0,0,0.75,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
44,"Vessel bias 75%","sets",0.0105574951471324,0.0106880932106816,-0.000130598063549174,-1.2297278020534,-0.00443497892780714,0.00460522692165001,-42.3224836774627,43.8500008968087,8,0.2,-2,0,0.75,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
44,"Vessel bias 75%","trips",0.01073525078488,0.0106880932106816,4.7157574198427e-05,0.562679582911453,-0.00497731079667725,0.00514954060882395,-43.7176517162365,49.9192631905297,8,0.2,-2,0,0.75,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
44,"Vessel bias 75%","vessels",0.00708979292858538,0.0106880932106816,-0.00359830028209623,-33.0932002671412,-0.00900546494180181,0.00171639174240622,-74.0712573535161,16.6799862215844,8,0.2,-2,0,0.75,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
45,"Trip bias 75%","sets",0.0107370625750357,0.0106870243627094,5.00382123262885e-05,0.4709377247342,-0.00409861330409859,0.00470583374183724,-38.3891942180588,42.3222390409217,9,0.2,0,-2,0.75,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
45,"Trip bias 75%","trips",0.00615751037185662,0.0106870243627094,-0.00452951399085283,-42.2525139149499,-0.00815497164779901,-0.00104122648080432,-69.660333040186,-11.2469069710804,9,0.2,0,-2,0.75,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
45,"Trip bias 75%","vessels",0.0107393528311789,0.0106870243627094,5.23284684694421e-05,0.823198524493723,-0.00672926754305232,0.00864528427771144,-58.4327833555787,79.5764895646237,9,0.2,0,-2,0.75,5,"Rare bycatch species",50,10,1.13,26,1.8,-4.9,0.55,0.65,0.42
